,Latitude,Longitude,Distance to Epicenter 1,Distance to Epicenter 2,Distance to Epicenter 3,Distance to Epicenter 4,Distance to Epicenter 5,Position in Complex: Corner,Position in Complex: End,Position in Complex: Interior,Position in Complex: Isolated,Horizontal Structure: Beams with deformable slab,Horizontal Structure: Beams with rigid slab,Horizontal Structure: Beams with semi-rigid slab,Horizontal Structure: Not identified,Horizontal Structure: Vaults with chains,Horizontal Structure: Vaults without chains,Average Floor Height: 2.50-3.50,Average Floor Height: 3.50-5.0,Average Floor Height: <2.50,Average Floor Height: >5.0,Average Floor Height: Not filled in,Number of Basement Floors: 0,Number of Basement Floors: 1,Number of Basement Floors: 2,Number of Basement Floors: >2,Number of Basement Floors: Not filled in,Vertical Structure: Good quality masonry,Vertical Structure: Mixed frame-masonry of good quality,Vertical Structure: Mixed frame-masonry of poor quality,Vertical Structure: Not identified,Vertical Structure: Poor quality masonry,Vertical Structure: Reinforced concrete frames,Vertical Structure: Reinforced concrete walls,Vertical Structure: Steel frames,Number of Floors: 1,Number of Floors: 10,Number of Floors: 11,Number of Floors: 12,Number of Floors: 2,Number of Floors: 3,Number of Floors: 4,Number of Floors: 5,Number of Floors: 6,Number of Floors: 7,Number of Floors: 8,Number of Floors: 9,Number of Floors: Not filled in,Chains or Beams: no,Chains or Beams: yes,Floor Area: 100-130,Floor Area: 1200-1600,Floor Area: 130-170,Floor Area: 1600-2200,Floor Area: 170-230,Floor Area: 2200-3000,Floor Area: 230-300,Floor Area: 300-400,Floor Area: 400-500,Floor Area: 50-70,Floor Area: 500-650,Floor Area: 650-900,Floor Area: 70-100,Floor Area: 900-1200,Floor Area: <50,Floor Area: >3000,Floor Area: Not filled in,Isolated Pillars: no,Isolated Pillars: yes,Construction or Restructuring: 1919-1945,Construction or Restructuring: 1946-1961,Construction or Restructuring: 1962-1971,Construction or Restructuring: 1972-1981,Construction or Restructuring: 1982-1991,Construction or Restructuring: 1992-2001,Construction or Restructuring: <1919,Construction or Restructuring: >2001,Slope Morphology: Gentle slope,Slope Morphology: Plain,Slope Morphology: Ridge,Slope Morphology: Steep slope,Vertical Structural Damage: A - No Damage,Vertical Structural Damage: B - Light Damage,Vertical Structural Damage: C - Moderate Damage,Vertical Structural Damage: D - Severe Damage,Vulnerability Score,A Priori Vulnerability,Vertical Structural Damage,Stairs Damage,Partitions Damage,Coverage Damage,Floor Damage,Cluster
295,42.34807,13.39994,1.871734323515662,12.46021102185832,9.144428864608024,16.29277938078083,17.36986183874688,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.7873632139109578,0.9,3,3,2,0,3,1
296,42.3340162,13.4094725,2.51819732513939,14.08594324968675,7.63854568154392,18.00516612121604,19.07643943194315,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.48850747014440643,0.7000000000000001,1,0,1,0,1,0
297,42.3566872,13.3817565,1.859256786745819,11.49615734801181,10.92008298444634,15.03744763406917,16.13249214889774,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.1656673162444409,0.5,0,0,1,0,0,2
298,42.5107715,13.410433,19.13418401225497,5.884728445748575,24.31175077883453,5.477224761194049,5.109191149063072,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.33173437265777217,0.5,0,0,2,0,0,4
299,42.3033507822918,13.4935033508454,10.20361355838807,19.37630424944467,0.4711540926226265,23.8634466837815,24.83420734860822,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.7798181182231546,0.9,3,0,0,0,3,1
300,42.2832398629135,13.5146945171339,12.76992244414215,22.15862937563346,2.759279924266927,26.67242344486954,27.63417906197337,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.6540248838255134,0.7000000000000001,3,3,0,3,3,1
301,42.3566095,13.4170477,3.566867594395263,11.69858067584499,8.700402086038663,15.81132706075688,16.85662928623364,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.32506370858941686,0.5,0,0,2,0,0,4
302,42.3574503,13.4048946,2.822213934188452,11.45714165772721,9.483115435008768,15.40133350100291,16.4664223262759,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.49033128466496756,0.5,1,1,2,0,0,0
303,42.3589284,13.3619839,2.573789510343119,11.46157566173867,12.416828997581,14.59299951155484,15.70146331397648,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.4610503172937587,0.5,0,1,2,1,1,0
304,42.3372686,13.4185682,3.192855228212963,13.83453849536673,7.198118791137575,17.87977400410323,18.93692069714992,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.5777494628491483,0.7000000000000001,0,0,1,0,0,3
305,42.339452,13.4047673,2.041946439883849,13.44567910003512,8.28077163321826,17.32000569314007,18.39473449169612,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.31387098386049056,0.1,0,0,1,0,0,4
306,42.3589284,13.3619839,2.573789510343119,11.46157566173867,12.416828997581,14.59299951155484,15.70146331397648,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.31966721630939876,0.30000000000000004,0,0,0,0,0,4
307,42.3498479,13.3995091,1.944468676316078,12.26083825016575,9.289545271886642,16.09272379352947,17.16958042893855,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.61125268575426,0.9,1,0,1,0,0,3
308,42.3109445,13.4398393,5.894491431700339,17.05829370245532,4.310887233674558,21.22041016098579,22.26475023132623,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.2696996951981213,0.30000000000000004,1,0,0,0,0,4
309,42.3476165,13.3943964,1.457092170114816,12.48893182914877,9.490988364500952,16.23277815068425,17.31684169347015,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.34480087942837145,0.5,2,0,2,0,0,4
310,42.308638,13.322225,5.900483092208457,17.7155688093014,13.86709264350026,20.27524697232023,21.37933597397078,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.7257782441413078,0.9,2,1,1,1,1,1
311,42.3218326,13.5442464,13.68679573898094,19.92151106818447,5.087613636026656,24.58973935847904,25.44306626169481,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.298755808724329,0.5,0,0,2,0,0,4
312,42.3688509,13.4202152,4.60961033368853,10.42594241130098,9.569172537952824,14.6454478076923,15.67212804128186,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.31946734622495393,0.5,0,0,0,0,0,4
313,42.3530976,13.4004812,2.228188896441594,11.90615034470092,9.446255598121663,15.7646441409925,16.83866579110322,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.8463998401039323,0.9,3,3,3,3,3,1
314,42.3127653,13.4301972,5.125556381500172,16.68656156113061,5.130699453581117,20.76504807067339,21.82092911869126,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.15332533852995522,0.1,0,0,0,0,0,2
315,42.3619626,13.4054869,3.218934874640183,10.96448059499194,9.792443555348386,14.93765903957303,15.99881313391989,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.4238245140658571,0.5,0,0,1,0,0,0
316,42.3498479,13.3995091,1.944468676316078,12.26083825016575,9.289545271886642,16.09272379352947,17.16958042893855,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.6666666666666664,0.9,0,0,2,3,0,1
317,42.365071,13.3913231,2.937000817615801,10.54539917875868,10.88056249922793,14.28790095227581,15.36902264479379,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.1520511667416175,0.1,0,0,0,0,0,2
318,42.3788982,13.353377,4.845614336776754,9.499787711196872,14.26786125241947,12.34450768316404,13.45507803985521,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.32246539749163,0.5,1,1,3,1,1,4
319,42.2783195604044,13.4668081730267,9.907951990016045,21.14960303304048,3.075415338610444,25.40510605310357,26.43629820142192,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.704217258781792,0.9,1,1,1,1,1,1
320,42.2903116,13.5552675,15.46744395610447,23.25014075882088,5.488934341122084,27.88741259164713,28.77804914889016,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5587368210663071,0.5,2,3,3,3,3,3
321,42.3571186,13.350809,3.066117794532437,11.87483089296742,13.11011587629412,14.76081737886385,15.8716358922574,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.23959426372857653,0.5,1,0,2,0,0,4
322,42.3789246,13.3533949,4.847562303701659,9.496539071720182,14.26849701953063,12.34160914673814,13.45217663585146,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.318542947084395,0.5,0,0,1,0,0,4
323,42.3586779,13.3986785,2.583250772213648,11.27763408559759,9.956795176599451,15.1275628531982,16.20132379231092,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.641108279618248,0.9,3,2,0,2,0,3
324,42.3445425,13.4192055,3.269906262014886,13.04858226639799,7.650856566039788,17.13226259441143,18.18350653305215,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.11285164642982055,0.30000000000000004,0,0,0,0,0,2
325,42.2840918603663,13.5554164002411,15.73915679342842,23.82107530584541,5.676965668550556,28.44780423380929,29.34758476525245,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.13471243691600462,0.5,1,0,0,1,1,2
326,42.3549177,13.3826234,1.671098538456007,11.68845265421121,10.7491311652687,15.24346189811776,16.33806056960237,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.35444461100284774,0.5,1,1,1,1,1,4
327,42.2783195604044,13.4668081730267,9.907951990016045,21.14960303304048,3.075415338610444,25.40510605310357,26.43629820142192,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.5773996902013693,0.9,1,0,1,0,0,3
328,42.3496227,13.3957738,1.682850093477873,12.27004742493387,9.52404334553428,16.04195818754009,17.12364197563126,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.2853145455453956,0.5,1,0,1,0,1,4
329,42.301962,13.3348479,5.63082232681522,18.13303622852063,12.79557079813176,20.92466815731796,22.03361505370648,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6581222205566379,0.9,3,3,3,0,3,1
330,42.3555572,13.3770918,1.744629739781378,11.6501927018204,11.16660695761102,15.09963381686488,16.19909172890564,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.3442762204567029,0.5,0,0,0,0,0,4
331,42.3418325,13.4081697,2.330289594983649,13.21113508684615,8.191112180167378,17.14091538275375,18.2100730975854,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.2758457002948083,0.5,3,3,2,3,3,4
332,42.3392589,13.3985913,1.534295686307796,13.43068658869145,8.706162214597722,17.21556632073552,18.29775192037893,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.6472293009543795,0.5,2,2,2,2,2,3
333,42.3595861,13.4036884,2.922830045113788,11.21087091726518,9.716825328343967,15.14540506674553,16.21105637515208,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.6028581422075654,0.5,0,0,0,0,1,3
334,42.3372833,13.4256353,3.772894268186702,13.94365648029724,6.730874003790331,18.07029537611273,19.11678569990542,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.5589117073901961,0.9,3,2,2,1,3,3
335,42.2904087,13.5532873,15.31115902835617,23.14624990761924,5.326727609482594,27.78027322237898,28.6738351559464,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.2847149352920599,0.5,0,0,1,0,0,4
336,42.3454589,13.3991083,1.687334541541091,12.74542966781649,9.035053144267335,16.55677720207437,17.63600783763845,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5493429270973865,0.5,2,3,3,1,2,3
337,42.3527064,13.3982249,2.06090334566071,11.93751708718024,9.565589731478576,15.75877859751476,16.83604896839274,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.7810673062509368,0.9,3,3,3,3,3,1
338,42.356808,13.4065695,2.877264320138027,11.54356028531795,9.333099961815355,15.51037901016453,16.57323609407313,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.3209413880977365,0.5,0,0,0,0,0,4
339,42.3143035,13.4328144,5.205569888604884,16.56365278055194,4.975514749969621,20.67315368990181,21.72475436206082,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.30007994803377785,0.5,0,0,0,0,0,4
340,42.2891098,13.5245778,13.19174659916043,21.98177720433821,3.097519891597295,26.54452046298097,27.484341953596,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6776345375505921,0.7000000000000001,3,3,3,1,3,1
341,42.3226751,13.4077764,2.990730639556475,15.32423771346493,7.231776622578201,19.18554833833096,20.26348395043816,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.31477039924049344,0.5,0,0,1,0,0,4
342,42.35001,13.39773,1.835978032123244,12.23437713636239,9.418302176965978,16.03881301205383,17.11789820648235,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.5678309099085592,0.5,1,1,1,0,1,3
343,42.3611933,13.3642253,2.689123091084793,11.1787604335253,12.39622198051421,14.3558617433117,15.4632493693932,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.584794883325838,0.7000000000000001,3,3,0,3,3,3
344,42.3636945,13.4172997,4.046242616372616,10.93120906200641,9.271493990430647,15.08379544737225,16.12204338935084,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.26550242342477354,0.30000000000000004,1,0,0,0,0,4
345,42.2840918603663,13.5554164002411,15.73915679342842,23.82107530584541,5.676965668550556,28.44780423380929,29.34758476525245,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.7235297056913006,0.9,3,1,2,1,1,1
346,42.3527144,13.4086909,2.753859327177883,12.01632936349289,8.899633784794666,15.9966097106262,17.05877438707003,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.3156198470993854,0.5,3,1,3,0,1,4
347,42.2654466158998,13.5357003545726,15.27773443062838,24.72042243758396,5.379639960079722,29.25897817339737,30.21093397220487,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.24556538250137408,0.5,0,0,0,0,0,4
348,42.3375181,13.4191474,3.237890556680321,13.81543084540398,7.175163251221963,17.86860380790243,18.92474547084579,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.6042072652775694,0.7000000000000001,1,0,1,0,0,3
